campaign,run,date,model,recipe,seed,fold,epochs,split,n,CD,CV,HEX,mean,ci_low,ci_high,reference,status,verdict,path
night_20260912,x_reg_e20,2026-09-12,convnext_tiny,446b8f80e251,123,,20/20,val892,892,6.0486963970185,11.74431645401972,9.98132972929278,9.258114193443667,,,,done,loses at the last epoch; V2 plateaus at epochs 7 to 8; 40 epochs is +0.046 worse than 8 [do not rerun],results/night_20260912/x_reg_e20
night_20260912,x_small,2026-09-12,convnext_small,2f1fe9e6a1e3,123,,12/12,val892,892,6.2001283309105455,11.764154881890954,10.054175966951474,9.339486393250992,,,,done,lose or tie on the 892 val split (9.29 to 12.75 vs 9.21 to 9.27) [do not rerun],results/night_20260912/x_small
night_20260912,x_v2base,2026-09-12,timm:convnextv2_base.fcmae_ft_in22k_in1k,aa63bcedb10f,123,,8/8,val892,892,6.192207085392887,11.73707606843582,9.680109174129909,9.203130775986205,,,,done,tie: OOF 8.871 vs 8.897 (CI -0.053 to -0.001) at 3.5x the cost; fails the 0.15 gate [do not rerun],results/night_20260912/x_v2base
night_20260912,x_v2e8,2026-09-12,timm:convnextv2_tiny.fcmae_ft_in22k_in1k,713a13f3f287,123,,8/8,val892,892,6.190866415761712,11.721315808212283,9.6969712910183,9.203051171664098,,,,done,,results/night_20260912/x_v2e8
night_20260912,x_v2fcmae,2026-09-12,timm:convnextv2_tiny.fcmae,b4c5ff06d81e,123,,8/8,val892,892,13.579830508082829,13.133222599298813,11.532146353743867,12.74839982037517,,,,done,lose or tie on the 892 val split (9.29 to 12.75 vs 9.21 to 9.27) [do not rerun],results/night_20260912/x_v2fcmae
night_20260912,x_v2nano,2026-09-12,timm:convnextv2_nano.fcmae_ft_in22k_in1k,57442d81270f,123,,8/8,val892,892,6.267058783247634,11.907851357411444,9.739985824458712,9.30496532170593,,,,done,lose or tie on the 892 val split (9.29 to 12.75 vs 9.21 to 9.27) [do not rerun],results/night_20260912/x_v2nano
night_20260912,x_v2tiny,2026-09-12,timm:convnextv2_tiny.fcmae_ft_in22k_in1k,0539efcddb9b,123,,12/12,val892,892,6.2401346446061225,11.707099470785034,9.682128938918181,9.209787684769779,,,,done,,results/night_20260912/x_v2tiny
night_20260912,x_wd5e-2,2026-09-12,convnext_tiny,cf3abbf9eddc,123,,12/12,val892,892,6.107120423949308,11.795650581462127,9.985006891736825,9.295925965716087,,,,done,all within 0.05 of the baseline on 892 val (half the data costs 0.05 to 0.09) [do not rerun],results/night_20260912/x_wd5e-2
noise_floor_20260912,"A1 counting-statistics floor (cell bootstrap, 25 overlays)",2026-09-12,label noise floor,,,,,floor,25,1.520043626611645,5.8902144644482775,7.08739187919676,4.832549990085561,4.4612151513189975,5.2446713580764195,,floor,,results/noise_floor_20260912/A1_counting_floor.json
noise_floor_20260912,A2 oracle Voronoi readout on the annotator's clicks,2026-09-12,reference readout,,,,,floor,25,3.0504899872366753,,6.806746256414609,,2.614227297763133,3.4383079928926095,CI is for CD; label CV = 2.0x Voronoi CV (corr 0.91),floor,,results/noise_floor_20260912/A2_oracle_floor.json
noise_floor_20260912,B1 label cleaning: v2fold0 minus top-2% flagged,2026-09-12,b1_v2fold0_excl2_oof,,,,,fold-0/5,1802,6.373149611187693,9.96841177653206,9.821937197685179,8.721166195134977,-0.08678450077511,0.030473007642809757,"v2fold0_last_flips.csv = 8.7496 (paired delta -0.0285; per-image mean APE, about 0.03 off the metric-level MAPE)",paired,,results/noise_floor_20260912/B1_compare.json
noise_floor_20260912,b1_v2fold0_excl2,2026-09-12,timm:convnextv2_tiny.fcmae_ft_in22k_in1k,420b71c6c279,123,0,8/8,fold-0/5,1802,6.379521611147093,9.969179644456668,9.818654713134723,8.722451989579495,,,,done,"fails the 0.10 gate: delta -0.028 (CI -0.087 to +0.030) on 1,802 held-out images; test labels carry the same noise [do not rerun]",results/noise_floor_20260912/b1_v2fold0_excl2
noise_floor_20260912,b1_v2fold0_excl2 [last+flips],2026-09-12,,,,,8,fold-0/5,1802,6.3731496428704535,9.968411791610635,9.821937221409126,8.72116621863007,,,,scored,"fails the 0.10 gate: delta -0.028 (CI -0.087 to +0.030) on 1,802 held-out images; test labels carry the same noise [do not rerun]",results/noise_floor_20260912/b1_v2fold0_excl2_oof.json
noise_floor_20260912,b3_v2base_fold0,2026-09-12,timm:convnextv2_base.fcmae_ft_in22k_in1k,6da6f3f7ad9a,123,0,8/8,fold-0/5,1802,6.393670474733031,10.096730698137785,9.856677373238748,8.782359515369855,,,,done,tie: OOF 8.871 vs 8.897 (CI -0.053 to -0.001) at 3.5x the cost; fails the 0.15 gate [do not rerun],results/noise_floor_20260912/b3_v2base_fold0
noise_floor_20260912,b3_v2base_fold0 [last+flips],2026-09-12,,,,,8,fold-0/5,1802,6.3509486611133275,10.051256828712877,9.849654364179468,8.750619951335224,,,,scored,tie: OOF 8.871 vs 8.897 (CI -0.053 to -0.001) at 3.5x the cost; fails the 0.15 gate [do not rerun],results/noise_floor_20260912/b3_v2base_fold0_oof.json
noise_floor_20260912,b3_v2base_fold1,2026-09-12,timm:convnextv2_base.fcmae_ft_in22k_in1k,6da6f3f7ad9a,123,1,8/8,fold-1/5,1783,6.103030821373667,10.080610227714557,9.735065124621181,8.6395687245698,,,,done,tie: OOF 8.871 vs 8.897 (CI -0.053 to -0.001) at 3.5x the cost; fails the 0.15 gate [do not rerun],results/noise_floor_20260912/b3_v2base_fold1
noise_floor_20260912,b3_v2base_fold1 [last+flips],2026-09-12,,,,,8,fold-1/5,1783,6.061638875106353,10.073316920649988,9.718929231954636,8.61796167590366,,,,scored,tie: OOF 8.871 vs 8.897 (CI -0.053 to -0.001) at 3.5x the cost; fails the 0.15 gate [do not rerun],results/noise_floor_20260912/b3_v2base_fold1_oof.json
noise_floor_20260912,b3_v2base_fold2,2026-09-12,timm:convnextv2_base.fcmae_ft_in22k_in1k,6da6f3f7ad9a,123,2,8/8,fold-2/5,1802,6.892278922595288,10.973886860506825,10.275096181400148,9.380420654834086,,,,done,tie: OOF 8.871 vs 8.897 (CI -0.053 to -0.001) at 3.5x the cost; fails the 0.15 gate [do not rerun],results/noise_floor_20260912/b3_v2base_fold2
noise_floor_20260912,b3_v2base_fold2 [last+flips],2026-09-12,,,,,8,fold-2/5,1802,6.913147612962077,10.95748605039179,10.287291703347611,9.385975122233825,,,,scored,tie: OOF 8.871 vs 8.897 (CI -0.053 to -0.001) at 3.5x the cost; fails the 0.15 gate [do not rerun],results/noise_floor_20260912/b3_v2base_fold2_oof.json
noise_floor_20260912,b3_v2base_fold3,2026-09-12,timm:convnextv2_base.fcmae_ft_in22k_in1k,6da6f3f7ad9a,123,3,8/8,fold-3/5,1788,5.986129386292932,9.953706306155253,9.822002026089805,8.587279239512663,,,,done,tie: OOF 8.871 vs 8.897 (CI -0.053 to -0.001) at 3.5x the cost; fails the 0.15 gate [do not rerun],results/noise_floor_20260912/b3_v2base_fold3
noise_floor_20260912,b3_v2base_fold3 [last+flips],2026-09-12,,,,,8,fold-3/5,1788,5.955773914560235,9.92115074580919,9.809614584306974,8.562179748225466,,,,scored,tie: OOF 8.871 vs 8.897 (CI -0.053 to -0.001) at 3.5x the cost; fails the 0.15 gate [do not rerun],results/noise_floor_20260912/b3_v2base_fold3_oof.json
noise_floor_20260912,b3_v2base_fold4,2026-09-12,timm:convnextv2_base.fcmae_ft_in22k_in1k,6da6f3f7ad9a,123,4,8/8,fold-4/5,1825,6.386227828780243,10.266251999759099,9.951107932534288,8.867862587024543,,,,done,tie: OOF 8.871 vs 8.897 (CI -0.053 to -0.001) at 3.5x the cost; fails the 0.15 gate [do not rerun],results/noise_floor_20260912/b3_v2base_fold4
noise_floor_20260912,b3_v2base_fold4 [last+flips],2026-09-12,,,,,8,fold-4/5,1825,6.364743320937966,10.251206689496497,9.984289921118668,8.866746643851044,,,,scored,tie: OOF 8.871 vs 8.897 (CI -0.053 to -0.001) at 3.5x the cost; fails the 0.15 gate [do not rerun],results/noise_floor_20260912/b3_v2base_fold4_oof.json
noise_floor_20260912,A3 OOF ens,2026-09-12,v2ens (V2 w2 + Tiny w1),,,,,oof9000,9000,6.3000038306827655,10.251465762825674,9.965193693191337,8.838887762233258,,,,scored,,results/noise_floor_20260912/A3_summary.json
noise_floor_20260912,A3 OOF tiny,2026-09-12,5x ConvNeXt-Tiny folds,,,,,oof9000,9000,6.35240634880623,10.351635956428538,10.208167351866983,8.970736552367251,,,,scored,,results/noise_floor_20260912/A3_summary.json
noise_floor_20260912,A3 OOF v2,2026-09-12,5x ConvNeXt-V2-Tiny folds,,,,,oof9000,9000,6.354538309794786,10.30199631876704,9.93012739437783,8.86222067431322,,,,scored,,results/noise_floor_20260912/A3_summary.json
noise_floor_20260912,B3 capacity: V2-Base 5 folds,2026-09-12,b3_v2base_oof_all.csv,,,,,oof9000,9000,6.330487088175002,10.251772062517631,9.930648242377595,8.87076453716029,-0.05279034719038395,-0.0013838614650572602,"v2tiny_oof_all.csv = 8.8970 (paired delta -0.0262; per-image mean APE, about 0.03 off the metric-level MAPE)",paired,,results/noise_floor_20260912/B3_compare.json
overnight,cellpose_baseline (test),2026-08-27,Cellpose diameter_40 crop 0.5,,,,,test906,906,28.694856934992554,30.18259178869149,22.949077655586187,27.27550879309008,23.319330050381588,33.6174574219455,score CI (iid image bootstrap),one-shot test,Cellpose 'cyto' outputs correlate 0.2 to 0.3 with GT CD; ridge (14.8) and the constant (14.2) beat it; superseded by direct regression [do not rerun],results/overnight/test_scores.json
overnight,regression_cnn seed 42 (test),2026-08-27,small CNN (pre-audit selection bug),,42,,,test906,906,29.088847491799186,22.67527516728735,18.115471478681236,23.293198045922594,22.55160576682765,24.215747703174735,score CI (iid image bootstrap),one-shot test,Cellpose 'cyto' outputs correlate 0.2 to 0.3 with GT CD; ridge (14.8) and the constant (14.2) beat it; superseded by direct regression [do not rerun],results/overnight/test_scores.json
overnight,regression_cnn seed 43 (test),2026-08-27,small CNN (pre-audit selection bug),,43,,,test906,906,28.647634105770617,23.53871152822047,16.454006713198392,22.88011744906316,22.12908524641601,23.842846041655612,score CI (iid image bootstrap),one-shot test,Cellpose 'cyto' outputs correlate 0.2 to 0.3 with GT CD; ridge (14.8) and the constant (14.2) beat it; superseded by direct regression [do not rerun],results/overnight/test_scores.json
overnight,regression_cnn seed 44 (test),2026-08-27,small CNN (pre-audit selection bug),,44,,,test906,906,21.790986619966052,15.47249136320195,12.514619023757403,16.592699002308468,15.969883606773099,17.379964003988,score CI (iid image bootstrap),one-shot test,Cellpose 'cyto' outputs correlate 0.2 to 0.3 with GT CD; ridge (14.8) and the constant (14.2) beat it; superseded by direct regression [do not rerun],results/overnight/test_scores.json
overnight,ridge_calibration (test),2026-08-27,ridge on Cellpose metrics,,,,,test906,906,15.957949081966081,14.877595725036505,13.662645097024233,14.83272996800894,13.913033837670325,15.896938278521485,score CI (iid image bootstrap),one-shot test,Cellpose 'cyto' outputs correlate 0.2 to 0.3 with GT CD; ridge (14.8) and the constant (14.2) beat it; superseded by direct regression [do not rerun],results/overnight/test_scores.json
overnight,cellpose sweep crop_0.30,2026-08-27,Cellpose cyto_default crop 0.3,,,,,val892,892,,,,63.747525754027585,,,,sweep,Cellpose 'cyto' outputs correlate 0.2 to 0.3 with GT CD; ridge (14.8) and the constant (14.2) beat it; superseded by direct regression [do not rerun],results/overnight/config_comparison.csv
overnight,cellpose sweep crop_0.35,2026-08-27,Cellpose cyto_default crop 0.35,,,,,val892,892,,,,41.539457152641255,,,,sweep,Cellpose 'cyto' outputs correlate 0.2 to 0.3 with GT CD; ridge (14.8) and the constant (14.2) beat it; superseded by direct regression [do not rerun],results/overnight/config_comparison.csv
overnight,cellpose sweep crop_0.40,2026-08-27,Cellpose cyto_default crop 0.4,,,,,val892,892,,,,37.51962532366141,,,,sweep,Cellpose 'cyto' outputs correlate 0.2 to 0.3 with GT CD; ridge (14.8) and the constant (14.2) beat it; superseded by direct regression [do not rerun],results/overnight/config_comparison.csv
overnight,cellpose sweep crop_0.45,2026-08-27,Cellpose cyto_default crop 0.45,,,,,val892,892,,,,35.918158239492186,,,,sweep,Cellpose 'cyto' outputs correlate 0.2 to 0.3 with GT CD; ridge (14.8) and the constant (14.2) beat it; superseded by direct regression [do not rerun],results/overnight/config_comparison.csv
overnight,cellpose sweep crop_0.50,2026-08-27,Cellpose cyto_default crop 0.5,,,,,val892,892,,,,32.678143864618676,,,,sweep,Cellpose 'cyto' outputs correlate 0.2 to 0.3 with GT CD; ridge (14.8) and the constant (14.2) beat it; superseded by direct regression [do not rerun],results/overnight/config_comparison.csv
overnight,cellpose sweep cyto2,2026-08-27,Cellpose  crop 0.5,,,,,val892,892,,,,30.532053074797393,,,,sweep,Cellpose 'cyto' outputs correlate 0.2 to 0.3 with GT CD; ridge (14.8) and the constant (14.2) beat it; superseded by direct regression [do not rerun],results/overnight/config_comparison.csv
overnight,cellpose sweep diameter_40,2026-08-27,Cellpose  crop 0.5,,,,,val892,892,,,,24.854982046967578,,,,sweep,Cellpose 'cyto' outputs correlate 0.2 to 0.3 with GT CD; ridge (14.8) and the constant (14.2) beat it; superseded by direct regression [do not rerun],results/overnight/config_comparison.csv
overnight,cellpose sweep flow_0.3,2026-08-27,Cellpose  crop 0.5,,,,,val892,892,,,,32.11129886138365,,,,sweep,Cellpose 'cyto' outputs correlate 0.2 to 0.3 with GT CD; ridge (14.8) and the constant (14.2) beat it; superseded by direct regression [do not rerun],results/overnight/config_comparison.csv
overnight,cellpose sweep flow_0.5,2026-08-27,Cellpose  crop 0.5,,,,,val892,892,,,,35.10559856815858,,,,sweep,Cellpose 'cyto' outputs correlate 0.2 to 0.3 with GT CD; ridge (14.8) and the constant (14.2) beat it; superseded by direct regression [do not rerun],results/overnight/config_comparison.csv
overnight,training,2026-08-27,small,8953b71bce50,42,,/30,val892,892,26.555193413285828,24.72749421001427,18.53427901087948,23.272322211393192,,,,done,Cellpose 'cyto' outputs correlate 0.2 to 0.3 with GT CD; ridge (14.8) and the constant (14.2) beat it; superseded by direct regression [do not rerun],results/overnight/training
overnight,training,2026-08-27,small,8953b71bce50,43,,/30,val892,892,26.634417217924856,25.212898837436924,16.443925293726004,22.763747116362595,,,,done,Cellpose 'cyto' outputs correlate 0.2 to 0.3 with GT CD; ridge (14.8) and the constant (14.2) beat it; superseded by direct regression [do not rerun],results/overnight/training
overnight,training,2026-08-27,small,8953b71bce50,44,,/30,val892,892,20.26092168120855,17.49512478709133,12.976923894491359,16.910990120930414,,,,done,Cellpose 'cyto' outputs correlate 0.2 to 0.3 with GT CD; ridge (14.8) and the constant (14.2) beat it; superseded by direct regression [do not rerun],results/overnight/training
platform,Phase I slot 1 (v2ens),2026-09-12,"5x ConvNeXt-V2-Tiny + 5x ConvNeXt-Tiny fold models, geometric mean, flip TTA",,,,,platform100,100,,,,8.7583,,,,submitted,4th of the Phase I leaderboard on 2026-09-12; top five 8.7042 / 8.7452 / 8.7550 / 8.7583 / 8.7720. Consistent with OOF 8.84 +/- 0.96 (no distribution shift).,/home/visilant/CLEAR-EC-phase1-v2ens/results/phase1_v2ens
platform,leaderboard snapshot,2026-09-11,,,,,,platform100,100,,,,8.7042,,,,reference,"Best team score at the first snapshot (idea.md); others 8.7452, 8.7720, 8.7843, 8.9145.",idea.md
round1_20260912_002113,batch,2026-09-12,small,e543e081f70c,42,,/10,val892,892,13.495608708357485,13.318504771364168,11.518131786071903,12.777415088597854,,,,done,BatchNorm beats GroupNorm by 0.5; three-seed ensemble +0.09 missed the 0.2 gate; superseded by ConvNeXt [do not rerun],results/round1_20260912_002113/batch
round1_20260912_002113,batch,2026-09-12,small,e543e081f70c,123,,/10,val892,892,11.330226903040828,13.422000304817148,11.115549909957618,11.955925705938531,,,,done,BatchNorm beats GroupNorm by 0.5; three-seed ensemble +0.09 missed the 0.2 gate; superseded by ConvNeXt [do not rerun],results/round1_20260912_002113/batch
round1_20260912_002113,batch,2026-09-12,small,e543e081f70c,456,,/10,val892,892,11.467105360536697,13.04633212346941,11.75521332872622,12.089550270910777,,,,done,BatchNorm beats GroupNorm by 0.5; three-seed ensemble +0.09 missed the 0.2 gate; superseded by ConvNeXt [do not rerun],results/round1_20260912_002113/batch
round1_20260912_002113,batch_123 (scores.csv),2026-09-12,small CNN batchnorm,,,,,val892,892,11.330226903040828,13.422000304817148,11.115549909957618,11.955925705938531,-0.8671078788211456,-0.22055294436982595,incumbent (paired delta CI),scored,BatchNorm beats GroupNorm by 0.5; three-seed ensemble +0.09 missed the 0.2 gate; superseded by ConvNeXt [do not rerun],results/round1_20260912_002113/scores.csv
round1_20260912_002113,batch_42 (scores.csv),2026-09-12,small CNN batchnorm,,,,,val892,892,13.495608708357485,13.318504771364164,11.518131786071903,12.77741508859785,-0.028945666027095945,0.551396839848028,incumbent (paired delta CI),scored,BatchNorm beats GroupNorm by 0.5; three-seed ensemble +0.09 missed the 0.2 gate; superseded by ConvNeXt [do not rerun],results/round1_20260912_002113/scores.csv
round1_20260912_002113,batch_456 (scores.csv),2026-09-12,small CNN batchnorm,,,,,val892,892,11.467105360536697,13.04633212346941,11.755213328726223,12.089550270910777,-0.6059506415558654,-0.20898185957970183,incumbent (paired delta CI),scored,BatchNorm beats GroupNorm by 0.5; three-seed ensemble +0.09 missed the 0.2 gate; superseded by ConvNeXt [do not rerun],results/round1_20260912_002113/scores.csv
round1_20260912_002113,batch_ensemble (scores.csv),2026-09-12,small CNN batchnorm,,,,,val892,892,11.568950052251267,12.869482434575849,11.166832142146058,11.868421542991058,-0.8582444383842538,-0.4235866641546209,incumbent (paired delta CI),scored,BatchNorm beats GroupNorm by 0.5; three-seed ensemble +0.09 missed the 0.2 gate; superseded by ConvNeXt [do not rerun],results/round1_20260912_002113/scores.csv
round1_20260912_002113,group,2026-09-12,small,e6e76bbce25f,42,,/10,val892,892,13.48945916363911,13.440405568453611,11.411806685110154,12.780557139067625,,,,done,BatchNorm beats GroupNorm by 0.5; three-seed ensemble +0.09 missed the 0.2 gate; superseded by ConvNeXt [do not rerun],results/round1_20260912_002113/group
round1_20260912_002113,group,2026-09-12,small,e6e76bbce25f,123,,/10,val892,892,13.381197521056455,13.074386648084552,11.49549340964386,12.650359192928287,,,,done,BatchNorm beats GroupNorm by 0.5; three-seed ensemble +0.09 missed the 0.2 gate; superseded by ConvNeXt [do not rerun],results/round1_20260912_002113/group
round1_20260912_002113,group,2026-09-12,small,e6e76bbce25f,456,,/10,val892,892,13.769585516198887,13.04285393722672,11.555903377175087,12.789447610200233,,,,done,BatchNorm beats GroupNorm by 0.5; three-seed ensemble +0.09 missed the 0.2 gate; superseded by ConvNeXt [do not rerun],results/round1_20260912_002113/group
round1_20260912_002113,group_123 (scores.csv),2026-09-12,small CNN groupnorm,,,,,val892,892,13.381197521056455,13.07438664808455,11.49549340964386,12.650359192928287,-0.15212104921819739,0.42378596172032584,incumbent (paired delta CI),scored,BatchNorm beats GroupNorm by 0.5; three-seed ensemble +0.09 missed the 0.2 gate; superseded by ConvNeXt [do not rerun],results/round1_20260912_002113/scores.csv
round1_20260912_002113,group_42 (scores.csv),2026-09-12,small CNN groupnorm,,,,,val892,892,13.48945916363911,13.440405568453611,11.411806685110156,12.780557139067625,-0.0584134008074317,0.5874533731282772,incumbent (paired delta CI),scored,BatchNorm beats GroupNorm by 0.5; three-seed ensemble +0.09 missed the 0.2 gate; superseded by ConvNeXt [do not rerun],results/round1_20260912_002113/scores.csv
round1_20260912_002113,group_456 (scores.csv),2026-09-12,small CNN groupnorm,,,,,val892,892,13.769585516198887,13.042853937226718,11.55590337717509,12.789447610200233,-0.01393255265396022,0.5649264432278729,incumbent (paired delta CI),scored,BatchNorm beats GroupNorm by 0.5; three-seed ensemble +0.09 missed the 0.2 gate; superseded by ConvNeXt [do not rerun],results/round1_20260912_002113/scores.csv
round1_20260912_002113,group_ensemble (scores.csv),2026-09-12,small CNN groupnorm,,,,,val892,892,13.50636992912055,13.149320291023484,11.45511771806244,12.703602646068825,-0.1056099009782131,0.4865603584217025,incumbent (paired delta CI),scored,BatchNorm beats GroupNorm by 0.5; three-seed ensemble +0.09 missed the 0.2 gate; superseded by ConvNeXt [do not rerun],results/round1_20260912_002113/scores.csv
round1_20260912_002113,incumbent (scores.csv),2026-09-12,small CNN (audited incumbent),,,,,val892,892,12.503426062674643,13.16742908954002,11.85561689988129,12.508824017365319,,,,scored,BatchNorm beats GroupNorm by 0.5; three-seed ensemble +0.09 missed the 0.2 gate; superseded by ConvNeXt [do not rerun],results/round1_20260912_002113/scores.csv
sam_spike_20260912,"cpsam_d22.0_f0.4_c-2.0_e0 (detections, train overlays; F1 0.56)",2026-09-13,cpsam,,,,,overlay19,19,31.933193216538672,30.272720789499804,25.9666886510497,29.390867552362725,,,oracle readout on clicks: CD 3.13,scored,"detector recall 0.5 to 0.75, CD MAPE 21 to 35 percent vs a 6 percent gate; the only route to the CD headroom for Phase II [do not rerun]",results/sam_spike_20260912/cpsam_d22.0_f0.4_c-2.0_e0.csv
sam_spike_20260912,"cpsam_d22.0_f0.4_c-2.0_e1 (detections, train overlays; F1 0.52)",2026-09-13,cpsam,,,,,overlay19,19,33.27851326156045,27.11099996801437,19.452779011987833,26.614097413854214,,,oracle readout on clicks: CD 3.13,scored,"detector recall 0.5 to 0.75, CD MAPE 21 to 35 percent vs a 6 percent gate; the only route to the CD headroom for Phase II [do not rerun]",results/sam_spike_20260912/cpsam_d22.0_f0.4_c-2.0_e1.csv
sam_spike_20260912,"cpsam_d22.0_f0.4_c0.0_e0 (detections, train overlays; F1 0.64)",2026-09-13,cpsam,,,,,overlay19,19,31.308493430370657,28.853615617649787,23.195146065827778,27.785751704616075,,,oracle readout on clicks: CD 3.13,scored,"detector recall 0.5 to 0.75, CD MAPE 21 to 35 percent vs a 6 percent gate; the only route to the CD headroom for Phase II [do not rerun]",results/sam_spike_20260912/cpsam_d22.0_f0.4_c0.0_e0.csv
sam_spike_20260912,"cpsam_d22.0_f0.4_c0.0_e1 (detections, train overlays; F1 0.60)",2026-09-13,cpsam,,,,,overlay19,19,31.763222607415432,29.50524212157091,22.019714492492195,27.762726407159516,,,oracle readout on clicks: CD 3.13,scored,"detector recall 0.5 to 0.75, CD MAPE 21 to 35 percent vs a 6 percent gate; the only route to the CD headroom for Phase II [do not rerun]",results/sam_spike_20260912/cpsam_d22.0_f0.4_c0.0_e1.csv
sam_spike_20260912,"cpsam_d22.0_f0.8_c-2.0_e0 (detections, train overlays; F1 0.78)",2026-09-13,cpsam,,,,,overlay19,19,20.305904982036537,36.898578321630495,12.389790120495988,23.198091141387675,,,oracle readout on clicks: CD 3.13,scored,"detector recall 0.5 to 0.75, CD MAPE 21 to 35 percent vs a 6 percent gate; the only route to the CD headroom for Phase II [do not rerun]",results/sam_spike_20260912/cpsam_d22.0_f0.8_c-2.0_e0.csv
sam_spike_20260912,"cpsam_d22.0_f0.8_c-2.0_e1 (detections, train overlays; F1 0.77)",2026-09-13,cpsam,,,,,overlay19,19,18.89720293429797,38.84778934482067,12.595551895715559,23.446848058278064,,,oracle readout on clicks: CD 3.13,scored,"detector recall 0.5 to 0.75, CD MAPE 21 to 35 percent vs a 6 percent gate; the only route to the CD headroom for Phase II [do not rerun]",results/sam_spike_20260912/cpsam_d22.0_f0.8_c-2.0_e1.csv
sam_spike_20260912,"cpsam_d22.0_f0.8_c0.0_e0 (detections, train overlays; F1 0.68)",2026-09-13,cpsam,,,,,overlay19,19,28.509103938265543,39.93352416301247,27.80048356617665,32.08103722248489,,,oracle readout on clicks: CD 3.13,scored,"detector recall 0.5 to 0.75, CD MAPE 21 to 35 percent vs a 6 percent gate; the only route to the CD headroom for Phase II [do not rerun]",results/sam_spike_20260912/cpsam_d22.0_f0.8_c0.0_e0.csv
sam_spike_20260912,"cpsam_d22.0_f0.8_c0.0_e1 (detections, train overlays; F1 0.70)",2026-09-13,cpsam,,,,,overlay19,19,21.52534922128195,38.52901319256085,18.329299288015314,26.127887233952706,,,oracle readout on clicks: CD 3.13,scored,"detector recall 0.5 to 0.75, CD MAPE 21 to 35 percent vs a 6 percent gate; the only route to the CD headroom for Phase II [do not rerun]",results/sam_spike_20260912/cpsam_d22.0_f0.8_c0.0_e1.csv
sam_spike_20260912,"cpsam_d28.0_f0.4_c-2.0_e0 (detections, train overlays; F1 0.57)",2026-09-13,cpsam,,,,,overlay19,19,33.55468267066789,32.72082485175738,26.78546889620936,31.02032547287821,,,oracle readout on clicks: CD 3.13,scored,"detector recall 0.5 to 0.75, CD MAPE 21 to 35 percent vs a 6 percent gate; the only route to the CD headroom for Phase II [do not rerun]",results/sam_spike_20260912/cpsam_d28.0_f0.4_c-2.0_e0.csv
sam_spike_20260912,"cpsam_d28.0_f0.4_c-2.0_e1 (detections, train overlays; F1 0.54)",2026-09-13,cpsam,,,,,overlay19,19,28.8889075740655,29.316532572132445,21.395135644884746,26.53352526369423,,,oracle readout on clicks: CD 3.13,scored,"detector recall 0.5 to 0.75, CD MAPE 21 to 35 percent vs a 6 percent gate; the only route to the CD headroom for Phase II [do not rerun]",results/sam_spike_20260912/cpsam_d28.0_f0.4_c-2.0_e1.csv
sam_spike_20260912,"cpsam_d28.0_f0.4_c0.0_e0 (detections, train overlays; F1 0.66)",2026-09-13,cpsam,,,,,overlay19,19,24.393810671826405,31.818427950556426,18.774740310130376,24.99565964417107,,,oracle readout on clicks: CD 3.13,scored,"detector recall 0.5 to 0.75, CD MAPE 21 to 35 percent vs a 6 percent gate; the only route to the CD headroom for Phase II [do not rerun]",results/sam_spike_20260912/cpsam_d28.0_f0.4_c0.0_e0.csv
sam_spike_20260912,"cpsam_d28.0_f0.4_c0.0_e1 (detections, train overlays; F1 0.64)",2026-09-13,cpsam,,,,,overlay19,19,29.61389554697271,26.126282558126608,16.651439468648125,24.130539191249145,,,oracle readout on clicks: CD 3.13,scored,"detector recall 0.5 to 0.75, CD MAPE 21 to 35 percent vs a 6 percent gate; the only route to the CD headroom for Phase II [do not rerun]",results/sam_spike_20260912/cpsam_d28.0_f0.4_c0.0_e1.csv
sam_spike_20260912,"cpsam_d28.0_f0.8_c-2.0_e0 (detections, train overlays; F1 0.79)",2026-09-13,cpsam,,,,,overlay19,19,18.810448732370443,38.254020877435465,12.1642032197752,23.07622427652704,,,oracle readout on clicks: CD 3.13,scored,"detector recall 0.5 to 0.75, CD MAPE 21 to 35 percent vs a 6 percent gate; the only route to the CD headroom for Phase II [do not rerun]",results/sam_spike_20260912/cpsam_d28.0_f0.8_c-2.0_e0.csv
sam_spike_20260912,"cpsam_d28.0_f0.8_c-2.0_e1 (detections, train overlays; F1 0.79)",2026-09-13,cpsam,,,,,overlay19,19,17.380566981683398,37.505843762026,14.275692721328097,23.05403448834583,,,oracle readout on clicks: CD 3.13,scored,"detector recall 0.5 to 0.75, CD MAPE 21 to 35 percent vs a 6 percent gate; the only route to the CD headroom for Phase II [do not rerun]",results/sam_spike_20260912/cpsam_d28.0_f0.8_c-2.0_e1.csv
sam_spike_20260912,"cpsam_d28.0_f0.8_c0.0_e0 (detections, train overlays; F1 0.69)",2026-09-13,cpsam,,,,,overlay19,19,21.12242790244735,32.10035538284766,17.651989809145807,23.624924364813605,,,oracle readout on clicks: CD 3.13,scored,"detector recall 0.5 to 0.75, CD MAPE 21 to 35 percent vs a 6 percent gate; the only route to the CD headroom for Phase II [do not rerun]",results/sam_spike_20260912/cpsam_d28.0_f0.8_c0.0_e0.csv
